ticker,freq_per_bar,psd
COST,0.08203125,3.4176761923037696e-05
COST,0.0859375,2.387783786681236e-05
COST,0.08984375,1.643352019426005e-05
COST,0.09375,1.4661227423446309e-05
COST,0.09765625,1.5472629248531116e-05
COST,0.1015625,2.3852918391022185e-05
COST,0.10546875,2.7588284039048298e-05
COST,0.109375,2.224875184107217e-05
COST,0.11328125,2.3118681726266314e-05
COST,0.1171875,2.116395543809136e-05
COST,0.12109375,1.5856095783525607e-05
COST,0.125,1.4316684497143228e-05
COST,0.12890625,2.598199225256487e-05
COST,0.1328125,3.5085124339584385e-05
COST,0.13671875,5.539550749844706e-05
COST,0.140625,0.0001532202954198732
COST,0.14453125,0.0001518374377095155
COST,0.1484375,4.26911341739986e-05
COST,0.15234375,2.9751965702113213e-05
COST,0.15625,2.388791521965769e-05
COST,0.16015625,2.1340140535573937e-05
COST,0.1640625,2.285754943680463e-05
COST,0.16796875,2.779568473255172e-05
COST,0.171875,3.946473618118928e-05
COST,0.17578125,3.1803540160648266e-05
COST,0.1796875,3.1080135545009164e-05
COST,0.18359375,3.1221362767359424e-05
COST,0.1875,2.469139684310398e-05
COST,0.19140625,2.2258393980430046e-05
COST,0.1953125,1.4113312146148973e-05
COST,0.19921875,1.1248740572593551e-05
COST,0.203125,1.55187561454866e-05
COST,0.20703125,1.7354414488823655e-05
COST,0.2109375,1.605234762240797e-05
COST,0.21484375,2.112055280852702e-05
COST,0.21875,3.1065856113609287e-05
COST,0.22265625,2.491969762776183e-05
COST,0.2265625,1.8117419077702072e-05
COST,0.23046875,1.6736374009072495e-05
COST,0.234375,2.0249159390664213e-05
COST,0.23828125,2.1424580124723908e-05
COST,0.2421875,2.105061161149555e-05
COST,0.24609375,2.379014604343567e-05
COST,0.25,2.179933918930164e-05
COST,0.25390625,1.5945290441697308e-05
COST,0.2578125,1.4567243333069687e-05
COST,0.26171875,1.61854497300429e-05
COST,0.265625,2.0496240583563174e-05
COST,0.26953125,2.4716684207232075e-05
COST,0.2734375,3.051229063482976e-05
COST,0.27734375,3.7653678433273475e-05
COST,0.28125,7.255469423741553e-05
COST,0.28515625,0.00017743846223595996
COST,0.2890625,0.00010431966003745931
COST,0.29296875,2.3948614424502713e-05
COST,0.296875,1.725317760406152e-05
COST,0.30078125,1.7127374001755507e-05
COST,0.3046875,2.1254369430426283e-05
COST,0.30859375,2.938187893147684e-05
COST,0.3125,2.3712896697444954e-05
COST,0.31640625,2.18201917051771e-05
COST,0.3203125,2.5385638006664744e-05
COST,0.32421875,3.210805400005236e-05
COST,0.328125,2.1640642530975182e-05
COST,0.33203125,2.2945970213697015e-05
COST,0.3359375,2.7369367748983177e-05
COST,0.33984375,2.47123460233216e-05
COST,0.34375,2.0403525212817e-05
COST,0.34765625,1.9213282661413092e-05
COST,0.3515625,2.4368514044593178e-05
COST,0.35546875,2.4853753955028934e-05
COST,0.359375,2.1149111086654913e-05
COST,0.36328125,1.919574096698878e-05
COST,0.3671875,2.0647736822804922e-05
COST,0.37109375,2.3735709960003197e-05
COST,0.375,2.4025409418594985e-05
COST,0.37890625,2.3590906721927134e-05
COST,0.3828125,1.8096824714198816e-05
COST,0.38671875,2.1094617599991112e-05
COST,0.390625,2.8765098617987667e-05
COST,0.39453125,2.4293544970036155e-05
COST,0.3984375,2.1253734830646277e-05
COST,0.40234375,1.7771048416102433e-05
COST,0.40625,2.1495052031488757e-05
COST,0.41015625,2.053765181225519e-05
COST,0.4140625,2.3205465121012888e-05
COST,0.41796875,3.2267609053871946e-05
COST,0.421875,4.6755691647407535e-05
COST,0.42578125,0.0001189213681045928
COST,0.4296875,0.0001259981529853159
COST,0.43359375,4.382061688881371e-05
COST,0.4375,2.9432151329241905e-05
COST,0.44140625,2.815614222481888e-05
COST,0.4453125,2.391333730280611e-05
COST,0.44921875,1.8026001869791238e-05
COST,0.453125,1.87459019884426e-05
COST,0.45703125,2.3170652073837414e-05
COST,0.4609375,2.305072865237497e-05
COST,0.46484375,2.643018034143185e-05
COST,0.46875,2.130369036642685e-05
COST,0.47265625,1.873175372556661e-05
COST,0.4765625,2.425243503718527e-05
COST,0.48046875,2.0716966031616022e-05
COST,0.484375,1.4171981586760526e-05
COST,0.48828125,1.7500174227938522e-05
COST,0.4921875,2.1830352119069335e-05
COST,0.49609375,2.403253548519414e-05
COST,0.5,1.2570807079036826e-05
CVX,0.0,2.6445492521125573e-05
CVX,0.00390625,0.00011550014814868379
CVX,0.0078125,0.00013145577194969012
CVX,0.01171875,7.569513631134241e-05
CVX,0.015625,5.262700500099674e-05
CVX,0.01953125,4.404353669706433e-05
CVX,0.0234375,4.185182009997768e-05
CVX,0.02734375,3.131881872025513e-05
CVX,0.03125,3.511580156225265e-05
CVX,0.03515625,4.215203394756814e-05
CVX,0.0390625,3.2536625119009265e-05
CVX,0.04296875,2.3501823282342382e-05
CVX,0.046875,1.7895091680351313e-05
CVX,0.05078125,1.6009482458712116e-05
CVX,0.0546875,2.0681736627623642e-05
CVX,0.05859375,1.8668227967082025e-05
CVX,0.0625,2.2693381120162296e-05
CVX,0.06640625,2.1663831126810043e-05
CVX,0.0703125,2.6236099001854794e-05
CVX,0.07421875,3.0975246237769636e-05
CVX,0.078125,3.41468842075332e-05
CVX,0.08203125,2.0016165049796756e-05
CVX,0.0859375,2.702693864051844e-05
CVX,0.08984375,2.899693904462622e-05
CVX,0.09375,2.7400257405017113e-05
CVX,0.09765625,1.9337837999610948e-05
CVX,0.1015625,2.0239642752180473e-05
CVX,0.10546875,2.1869239610368402e-05
CVX,0.109375,2.3029489698373742e-05
CVX,0.11328125,3.0237379697799446e-05
CVX,0.1171875,2.3713462221286533e-05
CVX,0.12109375,3.017359354798478e-05
CVX,0.125,4.540092539485764e-05
CVX,0.12890625,4.395229855535762e-05
CVX,0.1328125,4.248798752395106e-05
CVX,0.13671875,5.204676230927236e-05
CVX,0.140625,0.00023101704254781938
CVX,0.14453125,0.0002407559254953128
CVX,0.1484375,6.031059674270709e-05
CVX,0.15234375,3.372783767307495e-05
CVX,0.15625,2.6739388647617092e-05
CVX,0.16015625,2.4760098701871424e-05
CVX,0.1640625,2.4517141221212725e-05
CVX,0.16796875,2.5804586908738293e-05
CVX,0.171875,2.7093313771377658e-05
CVX,0.17578125,2.4841924413190355e-05
CVX,0.1796875,1.697895769733575e-05
CVX,0.18359375,1.8289557790914705e-05
CVX,0.1875,2.585415618910867e-05
CVX,0.19140625,2.043314228286152e-05
CVX,0.1953125,2.6612564294526896e-05
CVX,0.19921875,2.8185660094500163e-05
CVX,0.203125,2.207948333089117e-05
CVX,0.20703125,2.247061428038649e-05
CVX,0.2109375,2.1011178871986388e-05
CVX,0.21484375,2.2209270275168464e-05
CVX,0.21875,1.871738155816994e-05
CVX,0.22265625,2.0594441687169847e-05
CVX,0.2265625,2.4801265632267164e-05
CVX,0.23046875,2.647580073027048e-05
CVX,0.234375,1.9828854414370646e-05
CVX,0.23828125,2.340736170571607e-05
CVX,0.2421875,2.1196247677293824e-05
CVX,0.24609375,2.850546538793651e-05
CVX,0.25,3.9581986570965967e-05
CVX,0.25390625,3.2765789424262046e-05
CVX,0.2578125,2.248721080383899e-05
CVX,0.26171875,1.796449497729059e-05
CVX,0.265625,1.760556825068841e-05
CVX,0.26953125,2.2821918491283482e-05
CVX,0.2734375,2.491169863556562e-05
CVX,0.27734375,3.230242655270471e-05
CVX,0.28125,7.034916056786975e-05
CVX,0.28515625,0.00026742727127822947
CVX,0.2890625,0.0001372891015087146
CVX,0.29296875,4.040860059401661e-05
CVX,0.296875,3.123959481864246e-05
CVX,0.30078125,2.9627405997950743e-05
CVX,0.3046875,2.195918624622165e-05
CVX,0.30859375,2.841301241994021e-05
CVX,0.3125,3.0076535914843022e-05
CVX,0.31640625,2.8045995017072676e-05
CVX,0.3203125,2.6067371742258158e-05
CVX,0.32421875,2.572427624118573e-05
CVX,0.328125,2.715380090533052e-05
CVX,0.33203125,1.7207407888859112e-05
CVX,0.3359375,1.5855474376898192e-05
CVX,0.33984375,2.2137272801336213e-05
CVX,0.34375,1.4114859654503777e-05
CVX,0.34765625,1.619814876553545e-05
CVX,0.3515625,1.5370904700947187e-05
CVX,0.35546875,2.3783442047217555e-05
CVX,0.359375,2.163406693146241e-05
CVX,0.36328125,1.7541309099967088e-05
CVX,0.3671875,1.7053892842691064e-05
CVX,0.37109375,1.9368309524881066e-05
CVX,0.375,2.4117931057040967e-05
CVX,0.37890625,2.52826657385931e-05
CVX,0.3828125,2.3711228407183982e-05
CVX,0.38671875,2.1527624740694736e-05
CVX,0.390625,2.3937099851312245e-05
CVX,0.39453125,2.442260284523626e-05
CVX,0.3984375,2.5752000998862268e-05
CVX,0.40234375,2.708788439274924e-05
CVX,0.40625,3.178568168415511e-05
CVX,0.41015625,3.101588576208954e-05
CVX,0.4140625,3.198315400093197e-05
CVX,0.41796875,3.4214662454315194e-05
CVX,0.421875,4.2242152242756447e-05
CVX,0.42578125,0.00015754545209160928
CVX,0.4296875,0.00019235648773771946
CVX,0.43359375,4.891386593622673e-05
CVX,0.4375,2.938807387206264e-05
CVX,0.44140625,1.9381327756701394e-05
CVX,0.4453125,1.5996830503458272e-05
CVX,0.44921875,2.6617249857073687e-05
CVX,0.453125,3.705292372031633e-05
CVX,0.45703125,4.971953574559796e-05
CVX,0.4609375,4.1395580747335596e-05
CVX,0.46484375,3.251349118084295e-05
CVX,0.46875,2.0279114384890516e-05
CVX,0.47265625,1.6744544742340243e-05
CVX,0.4765625,1.648878345161236e-05
CVX,0.48046875,1.8256931840328037e-05
CVX,0.484375,1.88467496390642e-05
CVX,0.48828125,1.2179630927312314e-05
CVX,0.4921875,1.4367470598478663e-05
CVX,0.49609375,1.8222830555928408e-05
CVX,0.5,1.1760709613334831e-05
DIA,0.0,2.0179524344495104e-05
DIA,0.00390625,8.605619390755386e-05
DIA,0.0078125,7.094901536042624e-05
DIA,0.01171875,4.112228040501517e-05
DIA,0.015625,2.6365573967760428e-05
DIA,0.01953125,2.6713619200984144e-05
DIA,0.0234375,2.0596183861614766e-05
DIA,0.02734375,1.5850825780871833e-05
DIA,0.03125,1.4564616515752722e-05
DIA,0.03515625,1.0391395092785849e-05
DIA,0.0390625,8.868885547234002e-06
DIA,0.04296875,8.923003491961883e-06
DIA,0.046875,9.829372022285474e-06
DIA,0.05078125,1.4420592312801148e-05
DIA,0.0546875,2.0568456819309306e-05
DIA,0.05859375,1.8690307577680033e-05
DIA,0.0625,1.839962970727527e-05
DIA,0.06640625,1.6284518798602045e-05
DIA,0.0703125,1.5902220926891264e-05
DIA,0.07421875,1.3743317204659063e-05
DIA,0.078125,1.1598239476700939e-05
DIA,0.08203125,9.492273898906615e-06
DIA,0.0859375,1.1100610900618012e-05
DIA,0.08984375,1.0632071747864935e-05
DIA,0.09375,8.964161249565078e-06
DIA,0.09765625,1.1230904381523323e-05
DIA,0.1015625,9.132786930755959e-06
DIA,0.10546875,1.0084553436976772e-05
DIA,0.109375,1.0835725789220994e-05
DIA,0.11328125,1.1369509558296763e-05
DIA,0.1171875,1.5254551716651084e-05
DIA,0.12109375,1.746275766935708e-05
DIA,0.125,2.33227514358009e-05
DIA,0.12890625,3.179095263865067e-05
DIA,0.1328125,2.758977963323645e-05
DIA,0.13671875,1.807234338473709e-05
DIA,0.140625,6.466648035279075e-05
DIA,0.14453125,6.930292043464386e-05
DIA,0.1484375,2.062376151855561e-05
DIA,0.15234375,1.4429573907248656e-05
DIA,0.15625,1.670841629376853e-05
DIA,0.16015625,1.4474396526373962e-05
DIA,0.1640625,1.2924657332405611e-05
DIA,0.16796875,1.3661912349439848e-05
DIA,0.171875,1.248720803402437e-05
DIA,0.17578125,9.501625850380097e-06
DIA,0.1796875,8.85419498605116e-06
DIA,0.18359375,1.1200253053211375e-05
DIA,0.1875,1.361080364864643e-05
DIA,0.19140625,1.3828425029678611e-05
DIA,0.1953125,1.3105008072380166e-05
DIA,0.19921875,1.3902036043193761e-05
DIA,0.203125,1.3996054438801348e-05
DIA,0.20703125,1.627179780388024e-05
DIA,0.2109375,1.5015569130954383e-05
DIA,0.21484375,1.4655563770603853e-05
DIA,0.21875,1.191350119450518e-05
DIA,0.22265625,7.658915835573069e-06
DIA,0.2265625,7.656398073072466e-06
DIA,0.23046875,1.4842718930587154e-05
DIA,0.234375,1.1394887535443957e-05
DIA,0.23828125,7.397286006528912e-06
DIA,0.2421875,1.14381151918369e-05
DIA,0.24609375,1.477940690886329e-05
DIA,0.25,1.4558696586861987e-05
DIA,0.25390625,1.1197435100319346e-05
DIA,0.2578125,6.204203930966392e-06
DIA,0.26171875,5.714199044085694e-06
DIA,0.265625,9.677682340353091e-06
DIA,0.26953125,8.370741893855809e-06
DIA,0.2734375,9.371014167790668e-06
DIA,0.27734375,9.031078883706588e-06
DIA,0.28125,3.591177988090845e-05
DIA,0.28515625,0.00011886668541834256
DIA,0.2890625,6.684888856627103e-05
DIA,0.29296875,1.945951244628565e-05
DIA,0.296875,2.1148792830652832e-05
DIA,0.30078125,1.5814604660760553e-05
DIA,0.3046875,1.002086048434424e-05
DIA,0.30859375,8.563577182706603e-06
DIA,0.3125,8.831213402723236e-06
DIA,0.31640625,1.0782296174347342e-05
DIA,0.3203125,1.34414730005582e-05
DIA,0.32421875,1.3358065977210284e-05
DIA,0.328125,1.0565874193969199e-05
DIA,0.33203125,1.0399740906291293e-05
DIA,0.3359375,9.295401496820325e-06
DIA,0.33984375,7.703694311113515e-06
DIA,0.34375,7.017954132594294e-06
DIA,0.34765625,8.15769024069669e-06
DIA,0.3515625,6.866393834911498e-06
DIA,0.35546875,6.8738201907142935e-06
DIA,0.359375,8.739966315966623e-06
DIA,0.36328125,1.0330189944713344e-05
DIA,0.3671875,9.527364835326814e-06
DIA,0.37109375,1.2178594474848543e-05
DIA,0.375,1.2931461814294644e-05
DIA,0.37890625,1.2904269653198625e-05
DIA,0.3828125,1.3132865671776445e-05
DIA,0.38671875,1.152235418283177e-05
DIA,0.390625,8.366213148411003e-06
DIA,0.39453125,9.065959935436004e-06
DIA,0.3984375,1.1168110136789498e-05
DIA,0.40234375,1.3778688250901172e-05
DIA,0.40625,1.5233670062723265e-05
DIA,0.41015625,1.639214014128859e-05
DIA,0.4140625,2.1774861796902407e-05
DIA,0.41796875,1.92747805124268e-05
DIA,0.421875,1.5102044891872826e-05
DIA,0.42578125,5.311359735074543e-05
DIA,0.4296875,7.56618992052958e-05
DIA,0.43359375,2.4143255113400066e-05
DIA,0.4375,9.83982745910319e-06
DIA,0.44140625,9.604540036593389e-06
DIA,0.4453125,8.03060617750956e-06
DIA,0.44921875,1.386656855820708e-05
DIA,0.453125,1.2411836378481655e-05
DIA,0.45703125,1.5451577808086e-05
DIA,0.4609375,2.0108167141730074e-05
DIA,0.46484375,1.4140849794197605e-05
DIA,0.46875,1.0656785038428125e-05
DIA,0.47265625,8.086560600630699e-06
DIA,0.4765625,6.05272379300949e-06
DIA,0.48046875,5.583704363967357e-06
DIA,0.484375,8.111744958561736e-06
DIA,0.48828125,7.798268643191043e-06
DIA,0.4921875,1.089426228794771e-05
DIA,0.49609375,1.166514786822773e-05
DIA,0.5,5.9666600673864885e-06
GOOGL,0.0,2.0906629018596087e-05
GOOGL,0.00390625,0.00015480607519904847
GOOGL,0.0078125,0.0001432124889994102
GOOGL,0.01171875,0.00010345461214831294
GOOGL,0.015625,9.919491477887411e-05
GOOGL,0.01953125,8.153477408002613e-05
GOOGL,0.0234375,8.706320624959732e-05
GOOGL,0.02734375,0.00010717359733374589
GOOGL,0.03125,5.607465249049524e-05
GOOGL,0.03515625,4.937993044818093e-05
GOOGL,0.0390625,8.174139713321695e-05
GOOGL,0.04296875,8.968849671451948e-05
GOOGL,0.046875,4.826068106692808e-05
GOOGL,0.05078125,6.9655209468998e-05
GOOGL,0.0546875,9.090009852596591e-05
GOOGL,0.05859375,6.650060970814538e-05
GOOGL,0.0625,7.481734820900219e-05
GOOGL,0.06640625,7.505049078064596e-05
GOOGL,0.0703125,6.096091125271588e-05
GOOGL,0.07421875,3.8992144853340106e-05
GOOGL,0.078125,4.127583303042704e-05
GOOGL,0.08203125,6.223203581866021e-05
GOOGL,0.0859375,7.610297232483478e-05
GOOGL,0.08984375,7.296648734147831e-05
GOOGL,0.09375,6.405361222430952e-05
GOOGL,0.09765625,6.0539755893965555e-05
GOOGL,0.1015625,8.286532544445596e-05
GOOGL,0.10546875,8.438275007519832e-05
GOOGL,0.109375,5.103075443911319e-05
GOOGL,0.11328125,4.214940143853797e-05
GOOGL,0.1171875,4.1816267399123617e-05
GOOGL,0.12109375,5.283063474768859e-05
GOOGL,0.125,5.238507162377845e-05
GOOGL,0.12890625,6.155659908984008e-05
GOOGL,0.1328125,6.197875506549291e-05
GOOGL,0.13671875,0.0001141437188132858
GOOGL,0.140625,0.0004128828673997679
GOOGL,0.14453125,0.0004698743111549511
GOOGL,0.1484375,0.00014486027620247346
GOOGL,0.15234375,7.149802646670255e-05
GOOGL,0.15625,6.469926415232336e-05
GOOGL,0.16015625,5.883788067425889e-05
GOOGL,0.1640625,4.90975747597825e-05
GOOGL,0.16796875,5.527783332035361e-05
GOOGL,0.171875,6.989311983716564e-05
GOOGL,0.17578125,5.26215682519807e-05
GOOGL,0.1796875,5.130918579241765e-05
GOOGL,0.18359375,7.23992523884735e-05
GOOGL,0.1875,6.601093535518411e-05
GOOGL,0.19140625,4.88696697234847e-05
GOOGL,0.1953125,4.837983158956848e-05
GOOGL,0.19921875,5.519008305893111e-05
GOOGL,0.203125,4.686657642491824e-05
GOOGL,0.20703125,3.246572767516788e-05
GOOGL,0.2109375,4.1081481598185805e-05
GOOGL,0.21484375,4.430040749948264e-05
GOOGL,0.21875,5.8783232893584134e-05
GOOGL,0.22265625,5.7384721476167314e-05
GOOGL,0.2265625,6.013614222408128e-05
GOOGL,0.23046875,5.498634226974267e-05
GOOGL,0.234375,4.5673009370777715e-05
GOOGL,0.23828125,3.825080407532407e-05
GOOGL,0.2421875,6.0307124179551066e-05
GOOGL,0.24609375,5.541580719109709e-05
GOOGL,0.25,5.585852470636737e-05
GOOGL,0.25390625,4.0325102099464745e-05
GOOGL,0.2578125,3.640089183477874e-05
GOOGL,0.26171875,4.328364706656986e-05
GOOGL,0.265625,4.1617044218363486e-05
GOOGL,0.26953125,4.43182198916883e-05
GOOGL,0.2734375,5.1410527055088427e-05
GOOGL,0.27734375,5.644189797440484e-05
GOOGL,0.28125,0.00011272511626920951
GOOGL,0.28515625,0.00045109115355169787
GOOGL,0.2890625,0.00023705416131181937
GOOGL,0.29296875,6.314225961637737e-05
GOOGL,0.296875,7.171703519332454e-05
GOOGL,0.30078125,6.815539400728352e-05
GOOGL,0.3046875,4.624637932700186e-05
GOOGL,0.30859375,4.115609099756554e-05
GOOGL,0.3125,5.6525652198757814e-05
GOOGL,0.31640625,4.3712276039836724e-05
GOOGL,0.3203125,5.420105321246807e-05
GOOGL,0.32421875,6.761312050985331e-05
GOOGL,0.328125,5.6133129968818706e-05
GOOGL,0.33203125,5.099669892255404e-05
GOOGL,0.3359375,5.0582587071418786e-05
GOOGL,0.33984375,5.0291295912801366e-05
GOOGL,0.34375,4.884160876892903e-05
GOOGL,0.34765625,3.760995225330918e-05
GOOGL,0.3515625,4.7941547224401366e-05
GOOGL,0.35546875,5.4150327047728534e-05
GOOGL,0.359375,3.9397814439401454e-05
GOOGL,0.36328125,4.0427654918146466e-05
GOOGL,0.3671875,4.210817979702996e-05
GOOGL,0.37109375,5.726637468123261e-05
GOOGL,0.375,5.6385693102477514e-05
GOOGL,0.37890625,5.380344809577249e-05
GOOGL,0.3828125,4.774780522559282e-05
GOOGL,0.38671875,5.870242021661746e-05
GOOGL,0.390625,4.9981616987673484e-05
GOOGL,0.39453125,3.575025476939249e-05
GOOGL,0.3984375,3.372156897383985e-05
GOOGL,0.40234375,4.416691782537018e-05
GOOGL,0.40625,5.2528354434072026e-05
GOOGL,0.41015625,4.9037016441489e-05
GOOGL,0.4140625,4.282263442003648e-05
GOOGL,0.41796875,3.950197020349893e-05
GOOGL,0.421875,4.7068953196238056e-05
GOOGL,0.42578125,0.00030033339702507787
GOOGL,0.4296875,0.0003834255944517563
GOOGL,0.43359375,8.287468131089023e-05
GOOGL,0.4375,6.085384999089268e-05
GOOGL,0.44140625,4.923340448903724e-05
GOOGL,0.4453125,4.619376685051571e-05
GOOGL,0.44921875,4.4981271319608336e-05
GOOGL,0.453125,4.646144315022258e-05
GOOGL,0.45703125,4.302784876646863e-05
GOOGL,0.4609375,3.28245955433687e-05
GOOGL,0.46484375,4.172250800628614e-05
GOOGL,0.46875,5.9622904995164324e-05
GOOGL,0.47265625,4.77581854448898e-05
GOOGL,0.4765625,3.55657393265621e-05
GOOGL,0.48046875,4.1266668844862776e-05
GOOGL,0.484375,5.095821232413637e-05
GOOGL,0.48828125,4.553978119278715e-05
GOOGL,0.4921875,4.4522185757966624e-05
GOOGL,0.49609375,5.738272898872143e-05
GOOGL,0.5,3.121263161052887e-05
GS,0.0,6.190265197629627e-05
GS,0.00390625,0.00026519988494825056
GS,0.0078125,0.00024335524977379613
GS,0.01171875,0.00012403294886122364
GS,0.015625,8.330782743497268e-05
GS,0.01953125,6.834708410346363e-05
GS,0.0234375,6.429800968763137e-05
GS,0.02734375,4.31217087131229e-05
GS,0.03125,7.471618954314765e-05
GS,0.03515625,6.216884568242761e-05
GS,0.0390625,5.137262293626105e-05
GS,0.04296875,4.868295607343755e-05
GS,0.046875,6.524066995409289e-05
GS,0.05078125,6.0371557340298406e-05
GS,0.0546875,8.469468549447298e-05
GS,0.05859375,8.233458154972008e-05
GS,0.0625,8.358219434356083e-05
GS,0.06640625,8.649946450546305e-05
GS,0.0703125,9.041632426778684e-05
GS,0.07421875,7.602411837136093e-05
GS,0.078125,5.942585010192174e-05
GS,0.08203125,3.957333660226618e-05
GS,0.0859375,5.464021742425765e-05
GS,0.08984375,6.249264347606137e-05
GS,0.09375,5.383395278437236e-05
GS,0.09765625,4.985595328679856e-05
GS,0.1015625,3.995332619182879e-05
GS,0.10546875,4.061460162206633e-05
GS,0.109375,3.631425249367153e-05
GS,0.11328125,5.11211066344229e-05
GS,0.1171875,7.965458464972819e-05
GS,0.12109375,7.723384521601835e-05
GS,0.125,7.41576348691967e-05
GS,0.12890625,0.00010451308871862513
GS,0.1328125,0.00010797463650872914
GS,0.13671875,0.00012063431447474594
GS,0.140625,0.0004156113643841791
GS,0.14453125,0.00045085784360707936
GS,0.1484375,0.00012412642230769382
GS,0.15234375,7.088564193212972e-05
GS,0.15625,7.10167561038285e-05
GS,0.16015625,6.478410440525112e-05
GS,0.1640625,6.792240945981691e-05
GS,0.16796875,6.308441050266769e-05
GS,0.171875,5.474403582538356e-05
GS,0.17578125,4.7585291332044066e-05
GS,0.1796875,5.0792420577655247e-05
GS,0.18359375,4.356011861157469e-05
GS,0.1875,5.297287437463938e-05
GS,0.19140625,7.100133280758498e-05
GS,0.1953125,6.750324614008284e-05
GS,0.19921875,8.373673863754598e-05
GS,0.203125,7.030243178714637e-05
GS,0.20703125,5.305728773298834e-05
GS,0.2109375,5.11085100792567e-05
GS,0.21484375,6.459449314339423e-05
GS,0.21875,5.1956285102532154e-05
GS,0.22265625,2.923955849537282e-05
GS,0.2265625,3.468128460685678e-05
GS,0.23046875,4.714581051421061e-05
GS,0.234375,5.776744213467463e-05
GS,0.23828125,5.56203909453268e-05
GS,0.2421875,4.734833523840965e-05
GS,0.24609375,6.505985777264306e-05
GS,0.25,7.43064326278141e-05
GS,0.25390625,4.847000993584931e-05
GS,0.2578125,2.773046508575834e-05
GS,0.26171875,2.7604852298695208e-05
GS,0.265625,4.1126651490327715e-05
GS,0.26953125,4.282663085612818e-05
GS,0.2734375,6.021578352454973e-05
GS,0.27734375,7.124101782276031e-05
GS,0.28125,0.00017666106925865824
GS,0.28515625,0.0005570173620476495
GS,0.2890625,0.0003094375878195036
GS,0.29296875,8.336202813209975e-05
GS,0.296875,5.962185381237709e-05
GS,0.30078125,4.29902623506929e-05
GS,0.3046875,4.875755901175705e-05
GS,0.30859375,5.011859857693686e-05
GS,0.3125,5.622409454602764e-05
GS,0.31640625,8.119728727705653e-05
GS,0.3203125,7.97997882581083e-05
GS,0.32421875,6.093990699715813e-05
GS,0.328125,3.7301319150739515e-05
GS,0.33203125,5.299390189462467e-05
GS,0.3359375,5.722852926239999e-05
GS,0.33984375,3.901963776976768e-05
GS,0.34375,3.946799339344501e-05
GS,0.34765625,4.305265813979442e-05
GS,0.3515625,4.194890277957254e-05
GS,0.35546875,4.761382225968461e-05
GS,0.359375,5.614070401203233e-05
GS,0.36328125,5.3845731631896895e-05
GS,0.3671875,4.181627746566721e-05
GS,0.37109375,4.947208279155875e-05
GS,0.375,5.5863677576235425e-05
GS,0.37890625,5.272229639702088e-05
GS,0.3828125,5.083235039573218e-05
GS,0.38671875,4.401825669385304e-05
GS,0.390625,3.990968100812786e-05
GS,0.39453125,5.392302155387971e-05
GS,0.3984375,6.567499694344713e-05
GS,0.40234375,6.683342678874816e-05
GS,0.40625,7.654784635869424e-05
GS,0.41015625,6.280638504800773e-05
GS,0.4140625,5.756372305879714e-05
GS,0.41796875,8.452036437430633e-05
GS,0.421875,9.69651620900378e-05
GS,0.42578125,0.0002927490826547235
GS,0.4296875,0.0004093160340621021
GS,0.43359375,0.00013723115893851925
GS,0.4375,7.581582793675911e-05
GS,0.44140625,5.9572324889377484e-05
GS,0.4453125,3.904445851591417e-05
GS,0.44921875,6.520371098690082e-05
GS,0.453125,6.069466099231583e-05
GS,0.45703125,5.103182594433476e-05
GS,0.4609375,7.996474245081304e-05
GS,0.46484375,6.374936578645489e-05
GS,0.46875,4.0390778207241857e-05
GS,0.47265625,3.072920994016339e-05
GS,0.4765625,4.545694636725308e-05
GS,0.48046875,3.456288511040808e-05
GS,0.484375,3.73119906676365e-05
GS,0.48828125,3.976029163395435e-05
GS,0.4921875,5.7442145278606504e-05
GS,0.49609375,5.767760932350515e-05
GS,0.5,2.2926413522601334e-05
HD,0.0,2.0038242342248283e-05
HD,0.00390625,8.369419220436478e-05
HD,0.0078125,9.409908920816566e-05
HD,0.01171875,7.76783332739383e-05
HD,0.015625,5.794891637465931e-05
HD,0.01953125,5.17529169466075e-05
HD,0.0234375,3.670756711810545e-05
HD,0.02734375,2.6291050748573485e-05
HD,0.03125,3.426929738274087e-05
HD,0.03515625,5.3461972854403876e-05
HD,0.0390625,4.6967280005219483e-05
HD,0.04296875,3.395114871222052e-05
HD,0.046875,2.6905866543891127e-05
HD,0.05078125,2.9575846128603205e-05
HD,0.0546875,3.2117594781435716e-05
HD,0.05859375,2.5874749597122926e-05
HD,0.0625,2.9060285434557998e-05
HD,0.06640625,2.9481062549047835e-05
HD,0.0703125,3.030587211874583e-05
HD,0.07421875,2.9817742237791573e-05
HD,0.078125,3.076806815712787e-05
HD,0.08203125,2.633266620976187e-05
HD,0.0859375,2.0748910642001488e-05
HD,0.08984375,2.4981649257182895e-05
HD,0.09375,3.061710372472845e-05
HD,0.09765625,3.524152277802851e-05
HD,0.1015625,3.5583048825637816e-05
HD,0.10546875,3.624189532215885e-05
HD,0.109375,3.510016952196676e-05
HD,0.11328125,4.21208639362384e-05
HD,0.1171875,3.849615911595932e-05
HD,0.12109375,3.7162571622300764e-05
HD,0.125,3.777567653780989e-05
HD,0.12890625,4.335183625746423e-05
HD,0.1328125,4.3346987330785754e-05
HD,0.13671875,5.66971757314458e-05
HD,0.140625,0.0001996295690278018
HD,0.14453125,0.0002187960759478917
HD,0.1484375,6.0286611648716374e-05
HD,0.15234375,2.1615736307423726e-05
HD,0.15625,2.6230556615996185e-05
HD,0.16015625,3.248412899968398e-05
