date,delta_h,h_at_q2,spy_fwd_ret,vix_fwd_ret,spy_fwd_vol,vix_level,bh_ret,gate_leaky,expanding_med,gate_causal
2017-11-30,0.22813822758455815,0.3379699684046747,0.019187067566176275,-0.14371470948844633,0.058201778933287894,11.279999732971191,0.019187067566176275,0.0,0.16915757201594417,0.0
2018-01-02,0.21836431034122722,0.29676186746168015,0.04656049135529905,0.3211484973375378,0.08580539945458589,9.770000457763672,0.04656049135529905,0.0,0.16968720026248904,0.0
2018-02-01,0.22031476369333147,0.33522614925859123,-0.03391603407788324,0.3296614817696275,0.27477692654083197,13.470000267028809,-0.03391603407788324,0.0,0.1702168285090339,0.0
2018-03-05,0.29103240915356876,0.3330691328737952,-0.028222335160069,0.06860126389491228,0.21308925315882463,18.729999542236328,-0.028222335160069,0.0,0.17034176552757352,0.0
2018-04-04,0.2690719726001136,0.32719069474162094,-0.003573131449670086,-0.23240867067639837,0.1435766291105603,20.059999465942383,-0.003573131449670086,0.0,0.17046670254611312,0.0
2018-05-03,0.2541303674445661,0.33383994040044157,0.04569932848250602,-0.22157245305596884,0.10559580699696247,15.899999618530273,0.04569932848250602,0.0,0.17077517199892203,0.0
2018-06-04,0.23551443724811671,0.33760668720984044,-0.010177417497575725,0.23655399284730994,0.0772497206618049,12.739999771118164,-0.010177417497575725,0.0,0.17108364145173094,0.0
2018-07-03,0.24797714403260335,0.31537837164498217,0.041539509680111664,-0.2806847159555672,0.08381241555184167,16.139999389648438,0.041539509680111664,0.0,0.17190785804313238,0.0
2018-08-02,0.33057666770724703,0.27987716466918183,0.027660269650023217,0.05350578304237219,0.07071534326819516,12.1899995803833,0.027660269650023217,0.0,0.17273207463453383,0.0
2018-08-31,0.31051466425145224,0.31387337435642704,0.008812824095551619,-0.0650570163472417,0.05427408548792825,12.859999656677246,0.008812824095551619,0.0,0.1727629291804396,0.0
2018-10-02,0.2481748356241749,0.33326849245649043,-0.0744932660819666,0.5663505783877678,0.23136556680701814,12.050000190734863,-0.0744932660819666,0.0,0.17279378372634535,0.0
2018-10-31,0.27331085592890003,0.33966613234255993,0.018379824756840968,-0.16116216643744652,0.18765226529054502,21.229999542236328,0.018379824756840968,0.0,0.17310794429145954,0.0
2018-11-30,0.30496920570102726,0.3213252060894602,-0.11528106635658375,0.34246268525890144,0.291485430041642,18.06999969482422,-0.11528106635658375,0.0,0.17342210485657372,0.0
2019-01-03,0.22499245205245427,0.36502548650211486,0.10762634945020455,-0.48114608500563394,0.151250830128235,25.450000762939453,0.10762634945020455,0.0,0.17564775478940572,0.0
2019-02-04,0.3257556174271265,0.31591023899346293,0.01955301934169018,0.0006355404789721852,0.08290504019750629,15.729999542236328,0.01955301934169018,0.0,0.17787340472223773,0.0
2019-03-06,0.3201267036100756,0.3432703441936845,0.03929629887113517,-0.1476071119354052,0.11786465258655772,15.739999771118164,0.03929629887113517,0.0,0.1779065055736923,0.0
2019-04-04,0.31472258246355245,0.35792199215987264,0.01944902161865336,0.12836340090694343,0.06956808646759924,13.579999923706055,0.01944902161865336,0.0,0.1779396064251469,0.0
